Strike Price,CE,PE,OI PCR,Volume PCR,Max Pain Loss,Expiry Type
17400.0,"{'Symbol': 'NIFTY 17 APR 17400 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17400 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.612270935895867, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",7988.5,0.0,250178265000,W
17450.0,"{'Symbol': 'NIFTY 17 APR 17450 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17450 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.549883087492727, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.00016991391028545538,0.0,246972716250,W
17500.0,"{'Symbol': 'NIFTY 17 APR 17500 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17500 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.487646498287165, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.009886714727085478,0.0,243767167500,W
17550.0,"{'Symbol': 'NIFTY 17 APR 17550 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17550 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.425560645280089, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",5.077333333333334,0.0,240561618750,W
17600.0,"{'Symbol': 'NIFTY 17 APR 17600 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17600 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.363625007494624, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",11.081218274111675,0.0,237356070000,W
17650.0,"{'Symbol': 'NIFTY 17 APR 17650 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17650 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.296546710849685, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",2.9795557302929034,0.0,234150521250,W
17700.0,"{'Symbol': 'NIFTY 17 APR 17700 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17700 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.234969951127382, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",11.081218274111675,0.0,230944972500,W
17750.0,"{'Symbol': 'NIFTY 17 APR 17750 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17750 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.17354176189565, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.07190085767181774,0.0,227739423750,W
17800.0,"{'Symbol': 'NIFTY 17 APR 17800 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17800 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.11226163029037, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.003996891306761408,0.0,224533875000,W
17850.0,"{'Symbol': 'NIFTY 17 APR 17850 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17850 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 5.051129045317533, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.002036659877800407,0.0,221328326250,W
17900.0,"{'Symbol': 'NIFTY 17 APR 17900 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17900 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 4.990143498294727, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",2.243547319655857,0.0,218122777500,W
17950.0,"{'Symbol': 'NIFTY 17 APR 17950 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 17950 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 4.929304482221884, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.017692146157076857,0.0,214917228750,W
18000.0,"{'Symbol': 'NIFTY 17 APR 18000 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 18000 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 4.863751731795815, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",0.009042771827171836,0.0,211711680000,W
18050.0,"{'Symbol': 'NIFTY 17 APR 18050 CALL', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 0, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'I'}","{'Symbol': 'NIFTY 17 APR 18050 PUT', 'Open Interest': 0, 'OI Change': 0, 'Implied Volatility': 4.803263423400868, 'Last Traded Price': 0, 'Volume': 0, 'Delta': 0, 'Theta': 0, 'Gamma': 0, 'Vega': 0, 'Rho': 0, 'Theoretical Price': 0, 'Bid Price': 0, 'Ask Price': 0, 'Bid Quantity': 0, 'Ask Quantity': 0, 'Moneyness': 'O'}",3.627346837944664,0.0,208506131250,W
